	contig_id	contig_name	contig_length	id	label	chromosome.Acidobacteria	chromosome.Actinobacteria	chromosome.Bacteroidetes	chromosome.Chlamydiae	chromosome.Chlorobi	chromosome.Chloroflexi	chromosome.Cyanobacteria	chromosome.DeinococcusThermus	chromosome.Firmicutes	chromosome.Fusobacteria	chromosome.Nitrospirae	chromosome.other	chromosome.Planctomycetes	chromosome.Proteobacteria	chromosome.Spirochaetes	chromosome.Tenericutes	chromosome.Thermotogae	chromosome.Verrucomicrobia	plasmid.Actinobacteria	plasmid.Bacteroidetes	plasmid.Chlamydiae	plasmid.Cyanobacteria	plasmid.DeinococcusThermus	plasmid.Firmicutes	plasmid.Fusobacteria	plasmid.other	plasmid.Proteobacteria	plasmid.Spirochaetes
42	42	contig_43	6583	13	chromosome.Proteobacteria	0.0001392638951074332	0.0013636178337037563	6.425447281799279e-06	1.9818710370600456e-06	0.0019013701239600778	0.0010937665356323123	6.586159173593842e-08	1.7160056813736446e-05	1.2000612059637206e-07	6.008343689245521e-08	1.925706419569906e-05	0.0002354380558244884	1.4474734371106024e-06	0.8951065540313721	0.007684869691729546	8.847582111393137e-10	3.575867140170885e-07	0.0004084318643435836	4.497942711623182e-07	2.4252554794657044e-05	9.024157776593711e-08	7.882038488560283e-08	3.015270237938239e-07	3.7187820822737194e-08	1.9506843784711236e-07	9.05738488654606e-06	0.09198528528213501	2.5242818946225043e-09
43	43	contig_44	6574	13	chromosome.unclassified	0.0009417753317393363	2.6662094114726642e-06	0.00017468747682869434	8.380000508623198e-05	0.0226608719676733	0.002584366826340556	7.087074322953413e-07	6.343947461573407e-05	1.1905004612344783e-05	1.2558666639961302e-05	0.0013034598669037223	0.0022860162425786257	2.3870023142080754e-05	0.6012330651283264	0.06927085667848587	4.624384075668786e-08	3.3497944968985394e-05	0.0018940843874588609	6.867589377179684e-07	0.00021170986292418092	8.680864084453788e-06	1.4283886002885993e-06	3.5881409985449864e-06	1.0303136832590098e-07	2.2345177058014087e-05	0.0001712422090349719	0.2969983220100403	2.0902068342820712e-07
44	44	contig_45	6512	13	chromosome.Proteobacteria	0.00047937731142155826	0.0027415810618549585	0.0098023172467947	0.0003858722047880292	0.01708599366247654	0.008888693526387215	3.247939093853347e-05	0.0006042636814527214	6.63363971398212e-05	1.7235777704627253e-05	0.00012097358558094129	0.00818601530045271	1.8866323443944566e-05	0.7076972126960754	0.16732941567897797	5.679937089553277e-07	0.0002570641227066517	0.0056306663900613785	7.440103786393593e-07	0.07003237307071686	8.007612450455781e-06	1.8743758118944243e-05	1.170605537481606e-05	3.6752862797584385e-05	1.2246461665199604e-05	4.972874012310058e-05	0.00048468689783476293	4.328120084551301e-08
45	45	contig_46	6469	13	chromosome.unclassified	0.002839915454387665	0.0002851585450116545	0.012094206176698208	0.000519628869369626	0.00628589978441596	0.03024926781654358	0.0012436599936336279	0.038897689431905746	1.4361380635818932e-06	2.4763119654380716e-05	0.0002763364464044571	0.009306691586971283	0.00019190092280041426	0.47022533416748047	0.3442330062389374	7.403455128951464e-07	0.00010053489677375183	0.003120090113952756	1.6135327314259484e-06	0.0762251690030098	2.6462332243681885e-05	0.00013082128134556115	0.001306339749135077	1.2628813692572294e-06	2.8003605621051975e-05	0.00036348620778881013	0.002007144270464778	1.3507778021448757e-05
46	46	contig_47	6421	13	chromosome.Proteobacteria	0.0008485465659759939	0.00024320058582816273	0.00022553071903530508	6.24394160695374e-05	0.009824003092944622	0.001988867064937949	3.394267480416602e-07	3.2398249459220096e-05	0.00012136386794736609	2.908126816691947e-06	0.00020087797020096332	0.003264753380790353	8.172783964255359e-06	0.9330170750617981	0.010561443865299225	1.934129478797786e-08	2.5836059649009258e-05	0.002069466980174184	5.611805420357996e-08	0.0004080852959305048	1.278313447983237e-06	6.113250492489897e-07	3.4035272733490274e-07	4.846626325161196e-06	1.0612639925966505e-05	4.92580329591874e-05	0.037027619779109955	2.135616661291806e-08
47	47	contig_48	6397	13	chromosome.unclassified	0.0032446051482111216	0.005156939849257469	0.12057292461395264	0.0007702033035457134	0.06429963558912277	0.0030083507299423218	2.129889935531537e-06	0.0002492591447662562	0.004517022054642439	0.00022339711722452193	0.00294566061347723	0.05176110938191414	5.552252332563512e-05	0.6426364779472351	0.06293098628520966	6.712111257911602e-07	0.0020911400206387043	0.009461118839681149	3.1293549795918807e-07	0.016582556068897247	2.3840722860768437e-05	2.6696168333728565e-06	7.601611287100241e-06	1.835085822676774e-05	0.0003968029050156474	0.0004038411716464907	0.008633737452328205	3.1363754260382848e-06
48	48	contig_49	6385	2	chromosome.unclassified	0.00027262073126621544	7.024166552582756e-05	0.6010978817939758	0.00644034193828702	0.012108955532312393	0.0013632926857098937	8.155385148711503e-05	6.992480393819278e-06	0.10786988586187363	0.002587527735158801	0.004454376175999641	0.026187380775809288	0.00016204478743020445	0.0013127564452588558	0.008637327700853348	0.00017201185983140022	0.017600923776626587	0.004056219011545181	4.583945312219839e-08	0.1870207041501999	0.0005736529128625989	0.0006582580972462893	4.65790935777477e-06	0.011199423111975193	0.0020751513075083494	0.0024358753580600023	0.0015402860008180141	9.56652729655616e-06
49	49	contig_50	6384	13	chromosome.Proteobacteria	0.0006379710393957794	0.0022984559182077646	4.67549980385229e-05	0.0001265661121578887	0.0021529130171984434	0.008424506522715092	0.0005564281600527465	7.35404682927765e-05	0.00016142554522957653	1.517944269835425e-06	0.00025909976102411747	0.0006010799552313983	4.371105387690477e-05	0.9241881966590881	0.004892273806035519	6.75295837027079e-08	5.848249202244915e-06	0.0023657595738768578	3.1101226340979338e-06	0.00025871474645100534	4.291062850825256e-06	0.000255146122071892	1.893906755867647e-06	9.119112291955389e-07	2.792028908515931e-06	0.00013047426182311028	0.05250650271773338	8.409556784272354e-08
50	50	contig_51	6357	2	chromosome.unclassified	0.025443444028496742	0.00654613645747304	0.38452544808387756	0.0017163101583719254	0.06589557975530624	0.0537976510822773	4.315788100939244e-05	0.002007740316912532	0.00014440999075304717	0.000239804110606201	0.007347865030169487	0.051051925867795944	0.0007679574191570282	0.029592229053378105	0.14652138948440552	2.1073446987429634e-06	0.0030340347439050674	0.016976945102214813	0.00014292285777628422	0.1633429378271103	0.00016392239194829017	9.203344234265387e-05	0.00031945595401339233	0.00531575083732605	0.00044796368456445634	0.005080860108137131	0.029397591948509216	4.2470066546229646e-05
51	51	contig_52	6331	13	chromosome.unclassified	0.0023013318423181772	0.06021488085389137	0.1273665577173233	0.00024761754320934415	0.006267391610890627	0.006871851626783609	0.0001607398735359311	0.0012876038672402501	0.005779101047664881	7.773076504236087e-05	0.0001994051708607003	0.03349950537085533	1.7573491277289577e-05	0.66311115026474	0.057473618537187576	8.368769499611517e-07	0.00012544462515506893	0.0030086517799645662	3.289042922460794e-07	0.031587373465299606	3.4999422950932058e-06	1.9481234630802646e-05	9.02116244105855e-06	8.702037490593284e-08	3.720278255059384e-05	2.795951149892062e-05	0.00030110785155557096	3.00019451060507e-06
52	52	contig_53	6321	13	chromosome.Proteobacteria	0.00019218330271542072	0.0007854473660700023	0.0656512901186943	3.137870226055384e-05	0.01947844959795475	0.002599019557237625	4.248343259405374e-07	5.722911737393588e-05	0.0006326349102891982	4.3483996705617756e-06	0.00016284664161503315	0.02295537292957306	4.978146080247825e-06	0.8294854164123535	0.02354099601507187	4.498854977441624e-08	7.766651106067002e-05	0.001984944799914956	1.0957333707040107e-08	0.03111453540623188	6.680095907540817e-07	2.299555461604541e-07	3.142763205232768e-07	5.521022103494033e-06	5.795655397378141e-06	1.3116260561218951e-05	0.001215115305967629	5.892341281565905e-09
53	53	contig_54	6305	2	unclassified.unclassified	0.0001736911217449233	0.00011211022501811385	0.43777787685394287	0.01708659902215004	0.006339580286294222	0.00221848557703197	0.002032832009717822	3.9846014260547236e-05	0.027458488941192627	0.006965258624404669	0.004484283272176981	0.022895751520991325	0.00040520261973142624	0.00806016568094492	0.0287584587931633	0.0015338212251663208	0.02394089289009571	0.006648826878517866	4.054668352182489e-07	0.2535795569419861	0.005077764857560396	0.0028234526980668306	2.0873027096968144e-05	0.10918045043945312	0.007403792347759008	0.01284057181328535	0.011326753534376621	0.0008142353035509586
54	54	contig_55	6279	13	chromosome.Proteobacteria	0.002101027173921466	0.00017712531553115696	0.010659761726856232	4.741512020700611e-05	0.009838043712079525	0.0029398107435554266	2.1612647742585978e-06	0.0004925290704704821	2.7888561362487962e-06	8.15025941847125e-06	0.0006664393586106598	0.006330397445708513	3.3032058126991615e-05	0.9234520792961121	0.03301118686795235	1.0275909545498507e-07	4.034033918287605e-05	0.0033397767692804337	1.2211584987653623e-07	0.001667772070504725	7.659889888600446e-06	1.5025799484646996e-06	6.452383331634337e-06	4.7068601816135924e-07	1.2946221431775484e-05	0.00017209358338732272	0.004986477550119162	2.327051106476574e-06
55	55	contig_56	6248	13	chromosome.Proteobacteria	0.0015746873104944825	0.005550967529416084	1.1097962442363496e-06	6.048463546903804e-06	0.0012963536428287625	0.021182553842663765	9.846800821833313e-06	0.0007883708458393812	7.00787481378029e-08	9.664756106531058e-08	1.5312096365960315e-05	0.00014914896746631712	6.367719379340997e-06	0.9544587135314941	0.012535040266811848	3.725578068269897e-09	2.1805406902331015e-07	0.0010398762533441186	1.0639912034093868e-05	1.3326764019438997e-05	1.3910737095557124e-07	5.791622243123129e-06	7.608667601743946e-06	3.050601438125966e-10	2.2269482258252538e-07	1.2590610822371673e-05	0.001334905973635614	2.638019802603253e-09
56	56	contig_57	6239	13	chromosome.Proteobacteria	3.4688702726271003e-05	0.00012377285747788846	0.000630693044513464	2.7348667572368868e-05	0.0016426966758444905	0.000533154932782054	1.575752321514301e-06	1.6005637007765472e-05	1.609147716408188e-06	1.145137389357842e-06	1.6773292372818105e-05	0.0001943858078448102	1.929570316860918e-06	0.9938462376594543	0.0006424727034755051	1.9761419878250308e-07	5.466585207614116e-06	0.00018384447321295738	1.1096843621771768e-07	0.00019957577751483768	1.6748796269894228e-06	3.451778184171417e-06	5.468079393722292e-07	1.5934533337258472e-07	1.401355461894127e-06	1.2410720955813304e-05	0.0018765713321045041	5.2434973696335874e-08
57	57	contig_58	6187	13	chromosome.unclassified	0.046642620116472244	0.07213368266820908	0.018705682829022408	0.0014251112006604671	0.05931820347905159	0.046776991337537766	7.795220153639093e-05	0.0010950248688459396	0.002770122140645981	9.668732673162594e-05	0.0068784449249506	0.06554808467626572	0.0009758069645613432	0.5373666882514954	0.05313834547996521	1.8440318854118232e-06	0.0006592443096451461	0.033040549606084824	5.8839345001615584e-05	0.018785813823342323	5.767890252172947e-05	0.00010435713193146512	5.799135033157654e-05	1.2249005294506787e-06	0.00014770134293939918	0.0034337870310992002	0.03069533407688141	6.14188729741727e-06
58	58	contig_59	6165	13	chromosome.Proteobacteria	0.0016643302515149117	0.002848007483407855	0.0017134224763140082	0.00015884354070294648	0.013561143539845943	0.0019254392245784402	1.1554858474482899e-06	6.141547055449337e-05	0.00018312124302610755	1.0331362318538595e-05	0.0011632198002189398	0.0032530827447772026	5.254435745882802e-05	0.9409388899803162	0.004004793241620064	2.6437140832058503e-07	5.2411214710446075e-05	0.003461743937805295	1.749147372720472e-06	0.0004683937586378306	8.269475983979646e-06	5.715885436075041e-06	2.6582883947412483e-06	4.303776222513989e-06	1.6956777471932583e-05	0.00031775987008586526	0.02411976270377636	2.36543186815652e-07
59	59	contig_60	6155	13	chromosome.Proteobacteria	0.005778674501925707	0.0015933668473735452	0.0007537273340858519	0.0003362448187544942	0.019090916961431503	0.0038021234795451164	1.217102453665575e-05	0.00011076840019086376	3.1248448067344725e-05	1.7696129361866042e-05	0.004147951956838369	0.007028078194707632	0.0005837154458276927	0.8008925318717957	0.006579252425581217	3.3402375265723094e-07	0.00017426337581127882	0.009804229252040386	5.507976675289683e-05	0.0002726873499341309	4.4749645894626155e-05	1.3055275303486269e-05	5.332616638042964e-06	5.51543166693591e-07	4.069751958013512e-05	0.0008409886504523456	0.13798852264881134	1.1623607178989914e-06
60	60	contig_61	6152	13	chromosome.unclassified	0.01955556683242321	0.0012233172310516238	0.015051773749291897	0.004454575479030609	0.08280647546052933	0.09221216291189194	0.0006277217180468142	0.001194300246424973	0.002851327182725072	0.00046114952419884503	0.01690289005637169	0.037851426750421524	0.0028265146538615227	0.5057452321052551	0.08328820019960403	1.1558033293113112e-05	0.0020138192921876907	0.03873826563358307	2.1507550627575256e-05	0.014685302972793579	0.0002765523095149547	0.0005061386618763208	0.00021656439639627934	7.431327048834646e-06	0.0006081843166612089	0.008109255693852901	0.06774897128343582	3.749794814211782e-06
61	61	contig_62	6148	13	chromosome.Proteobacteria	0.0015240547945722938	0.000569297990296036	0.01326888520270586	0.00016666995361447334	0.027242371812462807	0.0021500096190720797	1.6920006373766228e-06	0.0003625433600973338	0.016641411930322647	0.0001123114416259341	0.002252694219350815	0.040083035826683044	1.9036024241358973e-05	0.8244516253471375	0.05518200993537903	4.2040679204546905e-07	0.00017422408564016223	0.006220681127160788	4.968457645304625e-08	0.004327425267547369	5.963388048257912e-06	3.9072224922165333e-07	5.031115506426431e-06	1.4809651247560396e-06	0.00015951912791933864	9.844822488958016e-05	0.004974492825567722	4.2934748307743575e-06
62	62	contig_63	6121	13	unclassified.Proteobacteria	0.0015711294254288077	0.020257439464330673	0.05671665444970131	0.00022005078790243715	0.03800896927714348	0.001634855754673481	8.23999755539262e-07	4.679845369537361e-05	0.009317236952483654	4.4158306991448626e-05	0.0015680441865697503	0.011256779544055462	3.472330354270525e-05	0.5066060423851013	0.0069510843604803085	3.025828050340351e-07	0.0002814233012031764	0.005400542169809341	3.223991143386229e-06	0.009737499989569187	5.084930307930335e-06	3.3466837976448005e-06	1.6124595276778564e-06	8.245031494880095e-05	8.781041105976328e-05	0.00022442931367550045	0.3299374282360077	8.255795336253868e-08
63	63	contig_64	6068	13	unclassified.Proteobacteria	0.0028449315577745438	0.00024131416284944862	0.0012483267346397042	0.00475699407979846	0.01736118644475937	0.011791487224400043	0.0006052298122085631	0.0009122064220719039	0.00011934721260331571	0.00010952178854495287	0.0030666387174278498	0.010694731958210468	0.0009120383183471859	0.47732067108154297	0.020991554483771324	2.1874691810808145e-05	0.00039225141517817974	0.014019633643329144	1.3858812053513248e-05	0.015184680931270123	0.0006039295112714171	0.002154654124751687	0.00012867257464677095	0.00010169060988118872	0.00016524632519576699	0.01042720302939415	0.4037915766239166	1.851301385613624e-05
64	64	contig_65	6014	13	chromosome.unclassified	0.007348184939473867	0.01381491869688034	0.015934094786643982	0.0003083098854403943	0.04033558443188667	0.011609344743192196	2.9957257083879085e-06	0.00022727537725586444	0.000105450046248734	2.3482758479076438e-05	0.0027420639526098967	0.0474221296608448	0.00011904511484317482	0.5850695371627808	0.1582932025194168	2.5145646986857173e-07	0.0002938437683042139	0.013090702705085278	2.1181345800869167e-05	0.040836725383996964	2.490571205271408e-05	6.8694475885422435e-06	4.197966973151779e-06	2.7888947442988865e-05	4.548865763354115e-05	0.00040030162199400365	0.06189049407839775	1.5962168617988937e-06
65	65	contig_66	5991	2	unclassified.unclassified	0.020362185314297676	0.007792700082063675	0.24264287948608398	0.0017010163282975554	0.0642685517668724	0.019937550649046898	4.361419632914476e-05	0.001216776785440743	0.0012825638987123966	0.0002902658306993544	0.010928623378276825	0.11615550518035889	0.0008439288358204067	0.006789093371480703	0.17728878557682037	1.0234308547296678e-06	0.007181791588664055	0.020780464634299278	1.942552626132965e-05	0.2978178560733795	5.8696852647699416e-05	4.087676279596053e-05	0.00020434810721781105	3.337606540299021e-05	0.00033756569609977305	0.0015478519489988685	0.00042726495303213596	5.397193035605596e-06
66	66	contig_67	5962	13	chromosome.Proteobacteria	5.0866739911725745e-05	1.949790930666495e-05	4.921047093375819e-06	1.4955877531974693e-06	0.0003155411104671657	9.777189552551135e-05	4.638416228885944e-08	4.278364485799102e-06	1.3835084189395275e-07	1.5743640346954635e-07	2.219488851551432e-05	8.827517740428448e-05	1.0228792461930425e-06	0.7097446918487549	0.0014460384845733643	2.742756910478761e-09	7.101833148226433e-07	7.640411058673635e-05	2.4602618609037563e-08	2.9782224828522885e-06	2.7652581024995015e-07	8.415340602141441e-08	6.662295959358744e-08	2.9244253685334343e-09	3.046848746635078e-07	4.398104010761017e-06	0.28811773657798767	1.1875408212347338e-08
67	67	contig_68	5912	13	chromosome.unclassified	0.051903560757637024	0.0030348720028996468	0.0012754317140206695	0.011621394194662571	0.03321187570691109	0.18168054521083832	0.010256419889628887	0.012929655611515045	0.0024723501410335302	0.00027369684539735317	0.014186353422701359	0.052141617983579636	0.014296873472630978	0.3377339839935303	0.15883447229862213	1.3070079148747027e-05	0.002242162125185132	0.05660663917660713	9.393663640366867e-05	0.018860800191760063	0.00047022130456753075	0.014026910997927189	0.003150088479742408	1.5900571952442988e-06	0.0003658925706986338	0.011488518677651882	0.006820466369390488	6.610072432522429e-06
