染色体	类型	起始位置	终止位置	链方向	基因名称	locus标签
contig_19	gene	163	1119	-	-	LCEDHOCC_00210_gene
contig_19	CDS	163	1119	-	-	LCEDHOCC_00210
contig_19	gene	1334	2521	-	-	LCEDHOCC_00211_gene
contig_19	CDS	1334	2521	-	-	LCEDHOCC_00211
contig_19	gene	2522	2806	-	-	LCEDHOCC_00212_gene
contig_19	CDS	2522	2806	-	-	LCEDHOCC_00212
contig_19	gene	3751	5064	-	-	LCEDHOCC_00213_gene
contig_19	CDS	3751	5064	-	-	LCEDHOCC_00213
contig_19	gene	5729	6031	-	-	LCEDHOCC_00214_gene
contig_19	CDS	5729	6031	-	-	LCEDHOCC_00214
contig_19	gene	6059	6289	-	-	LCEDHOCC_00215_gene
contig_19	CDS	6059	6289	-	-	LCEDHOCC_00215
contig_19	gene	6527	6727	-	-	LCEDHOCC_00216_gene
contig_19	CDS	6527	6727	-	-	LCEDHOCC_00216
contig_19	gene	6731	7042	-	-	LCEDHOCC_00217_gene
contig_19	CDS	6731	7042	-	-	LCEDHOCC_00217
contig_19	gene	7054	8268	-	-	LCEDHOCC_00218_gene
contig_19	CDS	7054	8268	-	-	LCEDHOCC_00218
contig_20	gene	142	2157	-	-	LCEDHOCC_00219_gene
contig_20	CDS	142	2157	-	-	LCEDHOCC_00219
contig_20	gene	2253	3563	-	argA	LCEDHOCC_00220_gene
contig_20	CDS	2253	3563	-	argA	LCEDHOCC_00220
contig_20	gene	3560	3994	-	-	LCEDHOCC_00221_gene
contig_20	CDS	3560	3994	-	-	LCEDHOCC_00221
contig_20	gene	4068	4709	-	pyrE_1	LCEDHOCC_00222_gene
contig_20	CDS	4068	4709	-	pyrE_1	LCEDHOCC_00222
contig_20	gene	4771	5502	-	-	LCEDHOCC_00223_gene
contig_20	CDS	4771	5502	-	-	LCEDHOCC_00223
contig_20	gene	5496	5936	-	rimI_1	LCEDHOCC_00224_gene
contig_20	CDS	5496	5936	-	rimI_1	LCEDHOCC_00224
contig_20	gene	5933	6610	-	tsaB_1	LCEDHOCC_00225_gene
contig_20	CDS	5933	6610	-	tsaB_1	LCEDHOCC_00225
contig_20	gene	6703	7533	-	-	LCEDHOCC_00226_gene
contig_20	CDS	6703	7533	-	-	LCEDHOCC_00226
contig_20	gene	7691	8488	-	fda	LCEDHOCC_00227_gene
contig_20	CDS	7691	8488	-	fda	LCEDHOCC_00227
contig_21	gene	96	1160	+	-	LCEDHOCC_00228_gene
contig_21	CDS	96	1160	+	-	LCEDHOCC_00228
contig_21	gene	1164	1376	+	-	LCEDHOCC_00229_gene
contig_21	CDS	1164	1376	+	-	LCEDHOCC_00229
contig_21	gene	1491	1670	+	-	LCEDHOCC_00230_gene
contig_21	CDS	1491	1670	+	-	LCEDHOCC_00230
contig_21	gene	1683	2171	+	-	LCEDHOCC_00231_gene
contig_21	CDS	1683	2171	+	-	LCEDHOCC_00231
contig_21	gene	2356	2904	+	-	LCEDHOCC_00232_gene
contig_21	CDS	2356	2904	+	-	LCEDHOCC_00232
contig_21	gene	3233	3571	+	glnB_1	LCEDHOCC_00233_gene
contig_21	CDS	3233	3571	+	glnB_1	LCEDHOCC_00233
contig_21	gene	3630	4379	-	yclP_1	LCEDHOCC_00234_gene
contig_21	CDS	3630	4379	-	yclP_1	LCEDHOCC_00234
contig_21	gene	4463	5089	-	-	LCEDHOCC_00235_gene
contig_21	CDS	4463	5089	-	-	LCEDHOCC_00235
contig_21	gene	5134	6108	-	yclO_1	LCEDHOCC_00236_gene
contig_21	CDS	5134	6108	-	yclO_1	LCEDHOCC_00236
contig_21	gene	6098	7066	-	yclN_1	LCEDHOCC_00237_gene
contig_21	CDS	6098	7066	-	yclN_1	LCEDHOCC_00237
contig_21	gene	7230	8195	-	yclQ_1	LCEDHOCC_00238_gene
contig_21	CDS	7230	8195	-	yclQ_1	LCEDHOCC_00238
contig_22	gene	137	1663	-	-	LCEDHOCC_00239_gene
contig_22	CDS	137	1663	-	-	LCEDHOCC_00239
contig_22	gene	1711	2277	+	chrR	LCEDHOCC_00240_gene
contig_22	CDS	1711	2277	+	chrR	LCEDHOCC_00240
contig_22	gene	2835	4148	+	citN	LCEDHOCC_00241_gene
contig_22	CDS	2835	4148	+	citN	LCEDHOCC_00241
contig_22	gene	4371	4502	+	-	LCEDHOCC_00242_gene
contig_22	CDS	4371	4502	+	-	LCEDHOCC_00242
contig_22	gene	4502	5791	+	rssA	LCEDHOCC_00243_gene
contig_22	CDS	4502	5791	+	rssA	LCEDHOCC_00243
contig_22	gene	5826	7319	-	rng	LCEDHOCC_00244_gene
contig_22	CDS	5826	7319	-	rng	LCEDHOCC_00244
contig_22	gene	7533	7790	+	grxC	LCEDHOCC_00245_gene
contig_22	CDS	7533	7790	+	grxC	LCEDHOCC_00245
contig_22	gene	7787	8221	-	-	LCEDHOCC_00246_gene
contig_22	CDS	7787	8221	-	-	LCEDHOCC_00246
contig_23	gene	15	404	+	-	LCEDHOCC_00247_gene
contig_23	CDS	15	404	+	-	LCEDHOCC_00247
contig_23	gene	418	918	-	hscB	LCEDHOCC_00248_gene
contig_23	CDS	418	918	-	hscB	LCEDHOCC_00248
contig_23	gene	1000	1221	+	-	LCEDHOCC_00249_gene
contig_23	CDS	1000	1221	+	-	LCEDHOCC_00249
contig_23	gene	1181	1501	-	iscA	LCEDHOCC_00250_gene
contig_23	CDS	1181	1501	-	iscA	LCEDHOCC_00250
contig_23	gene	1588	1974	-	iscU	LCEDHOCC_00251_gene
contig_23	CDS	1588	1974	-	iscU	LCEDHOCC_00251
contig_23	gene	2040	2168	-	-	LCEDHOCC_00252_gene
contig_23	CDS	2040	2168	-	-	LCEDHOCC_00252
contig_23	gene	2356	3060	-	-	LCEDHOCC_00253_gene
contig_23	CDS	2356	3060	-	-	LCEDHOCC_00253
contig_23	gene	3152	4366	-	iscS	LCEDHOCC_00254_gene
contig_23	CDS	3152	4366	-	iscS	LCEDHOCC_00254
contig_23	gene	4395	4841	-	iscR	LCEDHOCC_00255_gene
contig_23	CDS	4395	4841	-	iscR	LCEDHOCC_00255
contig_23	gene	5190	6362	+	lldD	LCEDHOCC_00256_gene
contig_23	CDS	5190	6362	+	lldD	LCEDHOCC_00256
contig_23	gene	6498	8117	-	-	LCEDHOCC_00257_gene
contig_23	CDS	6498	8117	-	-	LCEDHOCC_00257
contig_24	gene	2	950	-	-	LCEDHOCC_00258_gene
contig_24	rRNA	2	950	-	-	LCEDHOCC_00258
contig_24	gene	1233	1892	-	-	LCEDHOCC_00259_gene
contig_24	CDS	1233	1892	-	-	LCEDHOCC_00259
contig_24	gene	1918	2430	-	coaD	LCEDHOCC_00260_gene
contig_24	CDS	1918	2430	-	coaD	LCEDHOCC_00260
contig_24	gene	2554	3237	-	yccA	LCEDHOCC_00261_gene
contig_24	CDS	2554	3237	-	yccA	LCEDHOCC_00261
contig_24	gene	3394	3660	-	-	LCEDHOCC_00262_gene
contig_24	CDS	3394	3660	-	-	LCEDHOCC_00262
contig_24	gene	3733	4203	-	rlmH	LCEDHOCC_00263_gene
contig_24	CDS	3733	4203	-	rlmH	LCEDHOCC_00263
contig_24	gene	4257	4643	-	rsfS	LCEDHOCC_00264_gene
contig_24	CDS	4257	4643	-	rsfS	LCEDHOCC_00264
contig_24	gene	4702	5307	-	nadD	LCEDHOCC_00265_gene
contig_24	CDS	4702	5307	-	nadD	LCEDHOCC_00265
contig_24	gene	5304	5903	-	csh	LCEDHOCC_00266_gene
contig_24	CDS	5304	5903	-	csh	LCEDHOCC_00266
contig_24	gene	5932	7473	-	-	LCEDHOCC_00267_gene
contig_24	CDS	5932	7473	-	-	LCEDHOCC_00267
contig_24	gene	7592	7882	-	-	LCEDHOCC_00268_gene
contig_24	CDS	7592	7882	-	-	LCEDHOCC_00268
contig_25	gene	451	813	+	rpsM	LCEDHOCC_00269_gene
contig_25	CDS	451	813	+	rpsM	LCEDHOCC_00269
contig_25	gene	833	1228	+	rpsK	LCEDHOCC_00270_gene
contig_25	CDS	833	1228	+	rpsK	LCEDHOCC_00270
contig_25	gene	1248	1868	+	rpsD	LCEDHOCC_00271_gene
contig_25	CDS	1248	1868	+	rpsD	LCEDHOCC_00271
contig_25	gene	1894	2880	+	rpoA	LCEDHOCC_00272_gene
contig_25	CDS	1894	2880	+	rpoA	LCEDHOCC_00272
contig_25	gene	2904	3272	+	rplQ	LCEDHOCC_00273_gene
contig_25	CDS	2904	3272	+	rplQ	LCEDHOCC_00273
contig_25	gene	3223	3378	+	-	LCEDHOCC_00274_gene
contig_25	CDS	3223	3378	+	-	LCEDHOCC_00274
contig_25	gene	3419	4132	+	minC	LCEDHOCC_00275_gene
contig_25	CDS	3419	4132	+	minC	LCEDHOCC_00275
contig_25	gene	4161	4976	+	minD	LCEDHOCC_00276_gene
contig_25	CDS	4161	4976	+	minD	LCEDHOCC_00276
contig_25	gene	4980	5243	+	minE	LCEDHOCC_00277_gene
contig_25	CDS	4980	5243	+	minE	LCEDHOCC_00277
contig_25	gene	5247	6167	+	oxyR	LCEDHOCC_00278_gene
contig_25	CDS	5247	6167	+	oxyR	LCEDHOCC_00278
contig_25	gene	6497	7489	-	valS	LCEDHOCC_00279_gene
contig_25	CDS	6497	7489	-	valS	LCEDHOCC_00279
contig_26	gene	203	760	-	ppiA	LCEDHOCC_00280_gene
contig_26	CDS	203	760	-	ppiA	LCEDHOCC_00280
contig_26	gene	825	1751	-	yeiR	LCEDHOCC_00281_gene
contig_26	CDS	825	1751	-	yeiR	LCEDHOCC_00281
contig_26	gene	1739	2215	-	zur	LCEDHOCC_00282_gene
contig_26	CDS	1739	2215	-	zur	LCEDHOCC_00282
contig_26	gene	2286	2741	-	yfkJ	LCEDHOCC_00283_gene
contig_26	CDS	2286	2741	-	yfkJ	LCEDHOCC_00283
contig_26	gene	2866	3981	-	glxK	LCEDHOCC_00284_gene
contig_26	CDS	2866	3981	-	glxK	LCEDHOCC_00284
contig_26	gene	4095	5192	-	-	LCEDHOCC_00285_gene
contig_26	CDS	4095	5192	-	-	LCEDHOCC_00285
contig_26	gene	5274	6857	-	trmB_2	LCEDHOCC_00286_gene
contig_26	CDS	5274	6857	-	trmB_2	LCEDHOCC_00286
contig_26	gene	7005	7217	-	-	LCEDHOCC_00287_gene
contig_26	CDS	7005	7217	-	-	LCEDHOCC_00287
contig_27	gene	9	602	+	-	LCEDHOCC_00288_gene
contig_27	CDS	9	602	+	-	LCEDHOCC_00288
contig_27	gene	766	1935	-	prpF	LCEDHOCC_00289_gene
contig_27	CDS	766	1935	-	prpF	LCEDHOCC_00289
contig_27	gene	2738	5344	-	acnM	LCEDHOCC_00290_gene
contig_27	CDS	2738	5344	-	acnM	LCEDHOCC_00290
contig_27	gene	5435	6346	-	-	LCEDHOCC_00291_gene
contig_27	CDS	5435	6346	-	-	LCEDHOCC_00291
contig_27	gene	6333	7277	-	-	LCEDHOCC_00292_gene
contig_27	CDS	6333	7277	-	-	LCEDHOCC_00292
contig_28	gene	13	1200	+	-	LCEDHOCC_00293_gene
contig_28	CDS	13	1200	+	-	LCEDHOCC_00293
contig_28	gene	1226	1687	+	smg	LCEDHOCC_00294_gene
contig_28	CDS	1226	1687	+	smg	LCEDHOCC_00294
contig_28	gene	1759	4065	+	topA	LCEDHOCC_00295_gene
contig_28	CDS	1759	4065	+	topA	LCEDHOCC_00295
contig_28	gene	4138	4833	-	-	LCEDHOCC_00296_gene
contig_28	CDS	4138	4833	-	-	LCEDHOCC_00296
contig_28	gene	4853	5404	-	-	LCEDHOCC_00297_gene
contig_28	CDS	4853	5404	-	-	LCEDHOCC_00297
contig_28	gene	5583	5900	+	-	LCEDHOCC_00298_gene
contig_28	CDS	5583	5900	+	-	LCEDHOCC_00298
contig_28	gene	5989	6558	+	rsmD	LCEDHOCC_00299_gene
contig_28	CDS	5989	6558	+	rsmD	LCEDHOCC_00299
contig_28	gene	6681	6932	+	fdx	LCEDHOCC_00300_gene
contig_28	CDS	6681	6932	+	fdx	LCEDHOCC_00300
contig_28	gene	7029	7112	+	-	LCEDHOCC_00301_gene
contig_28	tRNA	7029	7112	+	-	LCEDHOCC_00301
contig_28	gene	7143	7216	+	-	LCEDHOCC_00302_gene
contig_28	tRNA	7143	7216	+	-	LCEDHOCC_00302
contig_28	gene	7226	7300	+	-	LCEDHOCC_00303_gene
contig_28	tRNA	7226	7300	+	-	LCEDHOCC_00303
contig_29	gene	360	1238	+	-	LCEDHOCC_00304_gene
contig_29	CDS	360	1238	+	-	LCEDHOCC_00304
contig_29	gene	1542	1691	-	-	LCEDHOCC_00305_gene
contig_29	CDS	1542	1691	-	-	LCEDHOCC_00305
contig_29	gene	1706	2830	+	bspRIM	LCEDHOCC_00306_gene
contig_29	CDS	1706	2830	+	bspRIM	LCEDHOCC_00306
contig_29	gene	2827	3867	+	-	LCEDHOCC_00307_gene
contig_29	CDS	2827	3867	+	-	LCEDHOCC_00307
contig_29	gene	3868	5757	+	-	LCEDHOCC_00308_gene
contig_29	CDS	3868	5757	+	-	LCEDHOCC_00308
contig_29	gene	5820	6884	-	hemE_1	LCEDHOCC_00309_gene
contig_29	CDS	5820	6884	-	hemE_1	LCEDHOCC_00309
contig_29	gene	6959	7354	-	-	LCEDHOCC_00310_gene
contig_29	CDS	6959	7354	-	-	LCEDHOCC_00310
contig_30	gene	164	1033	-	Hgd	LCEDHOCC_00311_gene
contig_30	CDS	164	1033	-	Hgd	LCEDHOCC_00311
contig_30	gene	1128	2045	-	hisB	LCEDHOCC_00312_gene
contig_30	CDS	1128	2045	-	hisB	LCEDHOCC_00312
contig_30	gene	2042	3139	-	hisC2	LCEDHOCC_00313_gene
contig_30	CDS	2042	3139	-	hisC2	LCEDHOCC_00313
contig_30	gene	3185	4474	-	hisD	LCEDHOCC_00314_gene
contig_30	CDS	3185	4474	-	hisD	LCEDHOCC_00314
contig_30	gene	4471	5370	-	-	LCEDHOCC_00315_gene
contig_30	CDS	4471	5370	-	-	LCEDHOCC_00315
contig_30	gene	5474	6127	-	hisG	LCEDHOCC_00316_gene
contig_30	CDS	5474	6127	-	hisG	LCEDHOCC_00316
contig_30	gene	6206	6859	-	-	LCEDHOCC_00317_gene
contig_30	CDS	6206	6859	-	-	LCEDHOCC_00317
contig_30	gene	7135	7219	+	-	LCEDHOCC_00318_gene
contig_30	tRNA	7135	7219	+	-	LCEDHOCC_00318
contig_31	gene	189	704	+	nrdA	LCEDHOCC_00319_gene
contig_31	CDS	189	704	+	nrdA	LCEDHOCC_00319
contig_31	gene	762	1775	+	-	LCEDHOCC_00320_gene
contig_31	CDS	762	1775	+	-	LCEDHOCC_00320
contig_31	gene	1768	2955	+	ecoRIIR	LCEDHOCC_00321_gene
contig_31	CDS	1768	2955	+	ecoRIIR	LCEDHOCC_00321
contig_31	gene	2995	4149	+	nrdB	LCEDHOCC_00322_gene
contig_31	CDS	2995	4149	+	nrdB	LCEDHOCC_00322
contig_31	gene	4270	4560	+	-	LCEDHOCC_00323_gene
contig_31	CDS	4270	4560	+	-	LCEDHOCC_00323
contig_31	gene	4601	4879	-	ftsB	LCEDHOCC_00324_gene
contig_31	CDS	4601	4879	-	ftsB	LCEDHOCC_00324
contig_31	gene	4894	6180	-	eno	LCEDHOCC_00325_gene
contig_31	CDS	4894	6180	-	eno	LCEDHOCC_00325
contig_31	gene	6227	6667	-	-	LCEDHOCC_00326_gene
contig_31	CDS	6227	6667	-	-	LCEDHOCC_00326
contig_31	gene	6682	7152	-	kdsA	LCEDHOCC_00327_gene
contig_31	CDS	6682	7152	-	kdsA	LCEDHOCC_00327
contig_32	gene	82	1116	+	cysJ	LCEDHOCC_00328_gene
contig_32	CDS	82	1116	+	cysJ	LCEDHOCC_00328
contig_32	gene	1143	2912	+	cysI	LCEDHOCC_00329_gene
contig_32	CDS	1143	2912	+	cysI	LCEDHOCC_00329
contig_32	gene	3085	4944	+	ilvD	LCEDHOCC_00330_gene
contig_32	CDS	3085	4944	+	ilvD	LCEDHOCC_00330
contig_32	gene	5590	6225	+	-	LCEDHOCC_00331_gene
contig_32	CDS	5590	6225	+	-	LCEDHOCC_00331
contig_32	gene	6304	7173	-	bioB	LCEDHOCC_00332_gene
contig_32	CDS	6304	7173	-	bioB	LCEDHOCC_00332
contig_33	gene	91	1122	+	ruvB	LCEDHOCC_00333_gene
contig_33	CDS	91	1122	+	ruvB	LCEDHOCC_00333
contig_33	gene	1145	1873	-	rpe	LCEDHOCC_00334_gene
contig_33	CDS	1145	1873	-	rpe	LCEDHOCC_00334
contig_33	gene	2019	2453	+	-	LCEDHOCC_00335_gene
contig_33	CDS	2019	2453	+	-	LCEDHOCC_00335
contig_33	gene	2466	3329	-	-	LCEDHOCC_00336_gene
contig_33	CDS	2466	3329	-	-	LCEDHOCC_00336
contig_33	gene	3337	4041	-	ribC	LCEDHOCC_00337_gene
contig_33	CDS	3337	4041	-	ribC	LCEDHOCC_00337
contig_33	gene	4117	4695	-	mobA	LCEDHOCC_00338_gene
contig_33	CDS	4117	4695	-	mobA	LCEDHOCC_00338
contig_33	gene	4937	6709	+	narQ	LCEDHOCC_00339_gene
contig_33	CDS	4937	6709	+	narQ	LCEDHOCC_00339
contig_33	gene	6643	7140	-	-	LCEDHOCC_00340_gene
contig_33	CDS	6643	7140	-	-	LCEDHOCC_00340
contig_34	gene	51	620	+	-	LCEDHOCC_00341_gene
contig_34	CDS	51	620	+	-	LCEDHOCC_00341
contig_34	gene	565	2106	-	hsrA	LCEDHOCC_00342_gene
contig_34	CDS	565	2106	-	hsrA	LCEDHOCC_00342
contig_34	gene	2255	3034	+	lutA	LCEDHOCC_00343_gene
contig_34	CDS	2255	3034	+	lutA	LCEDHOCC_00343
contig_34	gene	3031	3732	+	-	LCEDHOCC_00344_gene
contig_34	CDS	3031	3732	+	-	LCEDHOCC_00344
contig_34	gene	3729	5183	+	lutB	LCEDHOCC_00345_gene
contig_34	CDS	3729	5183	+	lutB	LCEDHOCC_00345
contig_34	gene	5366	5851	-	purE	LCEDHOCC_00346_gene
contig_34	CDS	5366	5851	-	purE	LCEDHOCC_00346
contig_34	gene	5899	6615	-	cpoB	LCEDHOCC_00347_gene
contig_34	CDS	5899	6615	-	cpoB	LCEDHOCC_00347
contig_34	gene	6615	7046	-	-	LCEDHOCC_00348_gene
contig_34	CDS	6615	7046	-	-	LCEDHOCC_00348
contig_35	gene	197	1489	-	mepM	LCEDHOCC_00349_gene
contig_35	CDS	197	1489	-	mepM	LCEDHOCC_00349
contig_35	gene	1567	2535	+	-	LCEDHOCC_00350_gene
contig_35	CDS	1567	2535	+	-	LCEDHOCC_00350
contig_35	gene	2736	4169	-	-	LCEDHOCC_00351_gene
contig_35	CDS	2736	4169	-	-	LCEDHOCC_00351
contig_35	gene	4444	6567	-	-	LCEDHOCC_00352_gene
contig_35	CDS	4444	6567	-	-	LCEDHOCC_00352
contig_36	gene	266	1450	+	ubiM	LCEDHOCC_00353_gene
contig_36	CDS	266	1450	+	ubiM	LCEDHOCC_00353
contig_36	gene	1721	1876	-	rpmG	LCEDHOCC_00354_gene
contig_36	CDS	1721	1876	-	rpmG	LCEDHOCC_00354
contig_36	gene	1904	2137	-	rpmB	LCEDHOCC_00355_gene
contig_36	CDS	1904	2137	-	rpmB	LCEDHOCC_00355
contig_36	gene	2387	3913	-	farB	LCEDHOCC_00356_gene
contig_36	CDS	2387	3913	-	farB	LCEDHOCC_00356
contig_36	gene	3937	5091	-	farA	LCEDHOCC_00357_gene
contig_36	CDS	3937	5091	-	farA	LCEDHOCC_00357
contig_36	gene	5534	6007	+	queF	LCEDHOCC_00358_gene
contig_36	CDS	5534	6007	+	queF	LCEDHOCC_00358
contig_36	gene	6081	6767	+	yhhQ	LCEDHOCC_00359_gene
contig_36	CDS	6081	6767	+	yhhQ	LCEDHOCC_00359
contig_37	gene	27	413	+	-	LCEDHOCC_00360_gene
contig_37	CDS	27	413	+	-	LCEDHOCC_00360
contig_37	gene	417	629	+	-	LCEDHOCC_00361_gene
contig_37	CDS	417	629	+	-	LCEDHOCC_00361
contig_37	gene	744	1523	+	-	LCEDHOCC_00362_gene
contig_37	CDS	744	1523	+	-	LCEDHOCC_00362
contig_37	gene	1609	2109	+	-	LCEDHOCC_00363_gene
contig_37	CDS	1609	2109	+	-	LCEDHOCC_00363
contig_37	gene	2485	2823	+	glnB_2	LCEDHOCC_00364_gene
contig_37	CDS	2485	2823	+	glnB_2	LCEDHOCC_00364
contig_37	gene	2882	3640	-	yclP_2	LCEDHOCC_00365_gene
contig_37	CDS	2882	3640	-	yclP_2	LCEDHOCC_00365
contig_37	gene	3728	4354	-	-	LCEDHOCC_00366_gene
contig_37	CDS	3728	4354	-	-	LCEDHOCC_00366
contig_37	gene	4399	5373	-	yclO_2	LCEDHOCC_00367_gene
contig_37	CDS	4399	5373	-	yclO_2	LCEDHOCC_00367
contig_37	gene	5363	6331	-	yclN_2	LCEDHOCC_00368_gene
contig_37	CDS	5363	6331	-	yclN_2	LCEDHOCC_00368
contig_37	gene	6495	6872	-	yclQ_2	LCEDHOCC_00369_gene
contig_37	CDS	6495	6872	-	yclQ_2	LCEDHOCC_00369
contig_38	gene	61	441	+	kdsC	LCEDHOCC_00370_gene
contig_38	CDS	61	441	+	kdsC	LCEDHOCC_00370
contig_38	gene	438	1019	+	lptC	LCEDHOCC_00371_gene
contig_38	CDS	438	1019	+	lptC	LCEDHOCC_00371
contig_38	gene	1000	1530	+	lptA	LCEDHOCC_00372_gene
contig_38	CDS	1000	1530	+	lptA	LCEDHOCC_00372
contig_38	gene	1574	2338	+	lptB	LCEDHOCC_00373_gene
contig_38	CDS	1574	2338	+	lptB	LCEDHOCC_00373
contig_38	gene	2529	2604	+	-	LCEDHOCC_00374_gene
contig_38	tRNA	2529	2604	+	-	LCEDHOCC_00374
contig_38	gene	2806	3507	-	mtgA	LCEDHOCC_00375_gene
contig_38	CDS	2806	3507	-	mtgA	LCEDHOCC_00375
contig_38	gene	3509	4318	-	aroE	LCEDHOCC_00376_gene
contig_38	CDS	3509	4318	-	aroE	LCEDHOCC_00376
contig_38	gene	4488	4865	+	-	LCEDHOCC_00377_gene
contig_38	CDS	4488	4865	+	-	LCEDHOCC_00377
contig_38	gene	5139	6557	+	-	LCEDHOCC_00378_gene
contig_38	CDS	5139	6557	+	-	LCEDHOCC_00378
contig_38	gene	6545	6859	-	-	LCEDHOCC_00379_gene
contig_38	CDS	6545	6859	-	-	LCEDHOCC_00379
contig_39	gene	123	1301	+	pgk	LCEDHOCC_00380_gene
contig_39	CDS	123	1301	+	pgk	LCEDHOCC_00380
contig_39	gene	1369	1617	-	-	LCEDHOCC_00381_gene
contig_39	CDS	1369	1617	-	-	LCEDHOCC_00381
contig_39	gene	1708	2625	-	ftsX	LCEDHOCC_00382_gene
contig_39	CDS	1708	2625	-	ftsX	LCEDHOCC_00382
contig_39	gene	2622	3272	-	ftsE	LCEDHOCC_00383_gene
contig_39	CDS	2622	3272	-	ftsE	LCEDHOCC_00383
contig_39	gene	3467	3949	-	resA_1	LCEDHOCC_00384_gene
contig_39	CDS	3467	3949	-	resA_1	LCEDHOCC_00384
contig_39	gene	4073	4426	+	yfgD	LCEDHOCC_00385_gene
contig_39	CDS	4073	4426	+	yfgD	LCEDHOCC_00385
contig_39	gene	4423	5079	+	-	LCEDHOCC_00386_gene
contig_39	CDS	4423	5079	+	-	LCEDHOCC_00386
contig_39	gene	5195	6589	+	gltX	LCEDHOCC_00387_gene
contig_39	CDS	5195	6589	+	gltX	LCEDHOCC_00387
contig_40	gene	1	77	-	-	LCEDHOCC_00388_gene
contig_40	tRNA	1	77	-	-	LCEDHOCC_00388
contig_40	gene	187	1860	-	recN	LCEDHOCC_00389_gene
contig_40	CDS	187	1860	-	recN	LCEDHOCC_00389
contig_40	gene	2044	2646	-	scpB	LCEDHOCC_00390_gene
contig_40	CDS	2044	2646	-	scpB	LCEDHOCC_00390
contig_40	gene	2747	3688	-	rbgA	LCEDHOCC_00391_gene
contig_40	CDS	2747	3688	-	rbgA	LCEDHOCC_00391
contig_40	gene	3769	4623	-	rapZ	LCEDHOCC_00392_gene
contig_40	CDS	3769	4623	-	rapZ	LCEDHOCC_00392
contig_40	gene	4604	5566	-	hprK	LCEDHOCC_00393_gene
contig_40	CDS	4604	5566	-	hprK	LCEDHOCC_00393
contig_40	gene	5568	6017	-	ptsN	LCEDHOCC_00394_gene
contig_40	CDS	5568	6017	-	ptsN	LCEDHOCC_00394
contig_40	gene	6202	6612	-	ubiA	LCEDHOCC_00395_gene
contig_40	CDS	6202	6612	-	ubiA	LCEDHOCC_00395
contig_41	gene	58	339	+	-	LCEDHOCC_00396_gene
contig_41	CDS	58	339	+	-	LCEDHOCC_00396
contig_41	gene	538	984	-	yqeY	LCEDHOCC_00397_gene
contig_41	CDS	538	984	-	yqeY	LCEDHOCC_00397
contig_41	gene	1116	1328	-	rpsU	LCEDHOCC_00398_gene
contig_41	CDS	1116	1328	-	rpsU	LCEDHOCC_00398
contig_41	gene	1617	3467	-	-	LCEDHOCC_00399_gene
contig_41	CDS	1617	3467	-	-	LCEDHOCC_00399
contig_41	gene	3844	4581	+	metN	LCEDHOCC_00400_gene
contig_41	CDS	3844	4581	+	metN	LCEDHOCC_00400
contig_41	gene	4583	5269	+	metP	LCEDHOCC_00401_gene
contig_41	CDS	4583	5269	+	metP	LCEDHOCC_00401
contig_41	gene	5471	6334	+	metQ	LCEDHOCC_00402_gene
contig_41	CDS	5471	6334	+	metQ	LCEDHOCC_00402
contig_41	gene	6396	6638	-	bsdB	LCEDHOCC_00403_gene
contig_41	CDS	6396	6638	-	bsdB	LCEDHOCC_00403
contig_42	gene	66	818	+	-	LCEDHOCC_00404_gene
contig_42	CDS	66	818	+	-	LCEDHOCC_00404
contig_42	gene	797	1252	-	mraZ	LCEDHOCC_00405_gene
contig_42	CDS	797	1252	-	mraZ	LCEDHOCC_00405
contig_42	gene	1600	2748	+	-	LCEDHOCC_00406_gene
contig_42	CDS	1600	2748	+	-	LCEDHOCC_00406
contig_42	gene	2880	2956	+	-	LCEDHOCC_00407_gene
contig_42	tRNA	2880	2956	+	-	LCEDHOCC_00407
contig_42	gene	2964	3039	+	-	LCEDHOCC_00408_gene
contig_42	tRNA	2964	3039	+	-	LCEDHOCC_00408
contig_42	gene	3321	4142	-	uppP	LCEDHOCC_00409_gene
contig_42	CDS	3321	4142	-	uppP	LCEDHOCC_00409
contig_42	gene	4175	4819	-	dsbA_1	LCEDHOCC_00410_gene
contig_42	CDS	4175	4819	-	dsbA_1	LCEDHOCC_00410
contig_42	gene	4822	5685	-	-	LCEDHOCC_00411_gene
contig_42	CDS	4822	5685	-	-	LCEDHOCC_00411
contig_42	gene	5791	6606	-	comM	LCEDHOCC_00412_gene
contig_42	CDS	5791	6606	-	comM	LCEDHOCC_00412
contig_43	gene	189	1130	+	miaA	LCEDHOCC_00413_gene
contig_43	CDS	189	1130	+	miaA	LCEDHOCC_00413
contig_43	gene	1134	1853	+	tadA	LCEDHOCC_00414_gene
contig_43	CDS	1134	1853	+	tadA	LCEDHOCC_00414
contig_43	gene	1858	2346	+	-	LCEDHOCC_00415_gene
contig_43	CDS	1858	2346	+	-	LCEDHOCC_00415
contig_43	gene	2412	3164	+	rlmB_1	LCEDHOCC_00416_gene
contig_43	CDS	2412	3164	+	rlmB_1	LCEDHOCC_00416
contig_43	gene	3226	4617	-	xanQ	LCEDHOCC_00417_gene
contig_43	CDS	3226	4617	-	xanQ	LCEDHOCC_00417
contig_43	gene	4924	5799	+	dapA	LCEDHOCC_00418_gene
contig_43	CDS	4924	5799	+	dapA	LCEDHOCC_00418
contig_43	gene	5850	6332	-	-	LCEDHOCC_00419_gene
